,Date,Open,High,Low,Close,Adj Close,Volume,openUp,openDown,gapUp,gapDown,future_mv,future_cat
10596,2013-02-05,3140.899902,3178.52002,3136.820068,3171.580078,3171.580078,2150080000,1,0,0,0,-0.0009774616827442088,4
10597,2013-02-06,3159.379883,3174.820068,3157.350098,3168.47998,3168.47998,2002740000,0,1,0,0,-0.001057319920323437,4
10598,2013-02-07,3167.439941,3170.419922,3135.97998,3165.129883,3165.129883,1955960000,0,1,0,0,0.009080270024419681,5
10599,2013-02-08,3178.060059,3196.889893,3177.179932,3193.870117,3193.870117,1816480000,1,0,1,0,-0.0005855332031336754,4
10600,2013-02-11,3192.530029,3194.01001,3182.189941,3192.0,3192.0,1551370000,0,1,0,0,-0.0017261936090225457,4
10601,2013-02-12,3190.72998,3196.919922,3184.840088,3186.48999,3186.48999,1786800000,0,1,0,0,0.00326060744976639,5
10602,2013-02-13,3195.340088,3205.52002,3187.060059,3196.879883,3196.879883,1822450000,1,0,0,0,0.0005568019647737303,5
10603,2013-02-14,3182.73999,3202.330078,3182.389893,3198.659912,3198.659912,1924900000,0,1,0,1,-0.0020727064403213316,4
10604,2013-02-15,3202.840088,3206.209961,3184.030029,3192.030029,3192.030029,1858670000,1,0,1,0,0.006754340906609281,5
10605,2013-02-19,3197.459961,3213.600098,3194.919922,3213.590088,3213.590088,1843840000,1,0,0,0,-0.015303811205929961,2
10606,2013-02-20,3211.98999,3213.25,3163.949951,3164.409912,3164.409912,2001800000,0,1,0,0,-0.010403178764913451,2
10607,2013-02-21,3154.879883,3155.189941,3118.620117,3131.48999,3131.48999,2052630000,0,1,0,1,0.009685510123568991,5
10608,2013-02-22,3149.090088,3161.820068,3139.550049,3161.820068,3161.820068,1581500000,1,0,0,0,-0.014412606353284741,2
10609,2013-02-25,3180.590088,3186.25,3116.25,3116.25,3116.25,1930990000,1,0,1,0,0.004300008664259963,5
10610,2013-02-26,3126.22998,3135.570068,3105.360107,3129.649902,3129.649902,1847750000,1,0,0,0,0.01041973032803458,7
10611,2013-02-27,3129.719971,3177.800049,3127.27002,3162.26001,3162.26001,1727260000,1,0,0,0,-0.0006546169490977043,4
10612,2013-02-28,3161.429932,3182.600098,3159.719971,3160.189941,3160.189941,2022530000,0,1,0,0,0.0030219857598109937,5
10613,2013-03-01,3143.540039,3171.5,3129.399902,3169.73999,3169.73999,1870250000,0,1,0,1,0.0038773019360493284,5
10614,2013-03-04,3159.459961,3182.27002,3154.790039,3182.030029,3182.030029,1718290000,0,1,0,0,0.013230501791722736,7
10615,2013-03-05,3200.379883,3227.310059,3200.27002,3224.129883,3224.129883,1891510000,1,0,1,0,-0.0005458111378449474,4
10616,2013-03-06,3233.310059,3233.439941,3217.669922,3222.370117,3222.370117,1764020000,1,0,1,0,0.0030164042760703106,5
10617,2013-03-07,3224.5,3235.100098,3221.469971,3232.090088,3232.090088,1675640000,1,0,0,0,0.0037994080194710257,5
10618,2013-03-08,3245.850098,3248.699951,3227.889893,3244.370117,3244.370117,1611700000,1,0,1,0,0.002619923033892252,5
10619,2013-03-11,3237.73999,3252.870117,3233.669922,3252.870117,3252.870117,1628500000,0,1,0,0,-0.003243304718766287,4
10620,2013-03-12,3244.850098,3249.780029,3229.919922,3242.320068,3242.320068,1673740000,0,1,0,0,0.0008635942600593201,5
10621,2013-03-13,3243.040039,3251.449951,3230.620117,3245.120117,3245.120117,1577280000,1,0,0,0,0.004255563585352508,5
10622,2013-03-14,3253.0,3258.929932,3250.23999,3258.929932,3258.929932,1651650000,1,0,1,0,-0.0030254912519549117,4
10623,2013-03-15,3260.459961,3260.620117,3242.649902,3249.070068,3249.070068,2305230000,1,0,1,0,-0.0035333125355054883,4
10624,2013-03-18,3215.709961,3249.370117,3211.100098,3237.590088,3237.590088,1550510000,0,1,0,1,-0.002622317763903419,4
10625,2013-03-19,3246.699951,3252.600098,3205.419922,3229.100098,3229.100098,1690680000,1,0,0,0,0.007769918007664129,5
10626,2013-03-20,3251.909912,3257.98999,3240.899902,3254.189941,3254.189941,1599120000,1,0,0,0,-0.009707436742396408,4
10627,2013-03-21,3228.169922,3237.570068,3215.689941,3222.600098,3222.600098,1692260000,0,1,0,1,0.006950878582142993,5
10628,2013-03-22,3235.300049,3247.939941,3230.860107,3245.0,3245.0,1681360000,1,0,0,0,-0.0029891990755007876,4
10629,2013-03-25,3255.850098,3263.629883,3222.47998,3235.300049,3235.300049,1666010000,1,0,1,0,0.005310150755664927,5
10630,2013-03-26,3249.949951,3252.929932,3239.919922,3252.47998,3252.47998,1444500000,1,0,0,0,0.001242141388984003,5
10631,2013-03-27,3230.76001,3258.26001,3227.02002,3256.52002,3256.52002,1420130000,0,1,0,1,0.0033778388993291066,5
10632,2013-03-28,3257.320068,3270.300049,3253.209961,3267.52002,3267.52002,1636800000,1,0,0,0,-0.008676334904292305,4
10633,2013-04-01,3268.629883,3270.22998,3230.570068,3239.169922,3239.169922,1481360000,1,0,0,0,0.004843890681200246,5
10634,2013-04-02,3252.550049,3267.929932,3245.409912,3254.860107,3254.860107,1580800000,1,0,0,0,-0.01114026649625224,2
10635,2013-04-03,3257.379883,3260.149902,3210.389893,3218.600098,3218.600098,1813910000,1,0,0,0,0.0019821915757613265,5
10636,2013-04-04,3219.110107,3226.23999,3206.02002,3224.97998,3224.97998,1475720000,1,0,0,0,-0.006548838483022179,4
10637,2013-04-05,3174.0,3206.209961,3168.879883,3203.860107,3203.860107,1594090000,0,1,0,1,0.005739917594972579,5
10638,2013-04-08,3207.149902,3222.26001,3195.570068,3222.25,3222.25,1323520000,1,0,1,0,0.004844474202808587,5
10639,2013-04-09,3229.810059,3249.949951,3215.02002,3237.860107,3237.860107,1498130000,1,0,1,0,0.01834232827774237,7
10640,2013-04-10,3246.060059,3299.159912,3245.800049,3297.25,3297.25,1769870000,1,0,0,0,0.0008825269542801051,5
10641,2013-04-11,3289.590088,3306.949951,3287.73999,3300.159912,3300.159912,1829170000,0,1,0,0,-0.001578699559695767,4
10642,2013-04-12,3292.389893,3296.5,3271.02002,3294.949951,3294.949951,1471180000,0,1,0,0,-0.023812185971500973,1
10643,2013-04-15,3277.580078,3283.399902,3213.459961,3216.48999,3216.48999,1779320000,0,1,0,0,0.01496659189043521,7
10644,2013-04-16,3239.050049,3265.840088,3231.449951,3264.629883,3264.629883,1515400000,1,0,0,0,-0.018366541736394446,2
10645,2013-04-17,3236.25,3236.97998,3186.080078,3204.669922,3204.669922,1902730000,0,1,0,0,-0.011954371567880952,2
10646,2013-04-18,3212.23999,3212.969971,3154.959961,3166.360107,3166.360107,1766000000,1,0,0,0,0.012538040733975159,7
10647,2013-04-19,3169.320068,3210.030029,3168.330078,3206.060059,3206.060059,1738850000,1,0,0,0,0.008574383977252884,5
10648,2013-04-22,3217.399902,3241.159912,3198.73999,3233.550049,3233.550049,1628340000,1,0,1,0,0.011065246697222225,7
10649,2013-04-23,3252.800049,3275.889893,3241.52002,3269.330078,3269.330078,1684770000,1,0,1,0,9.782554602005939e-05,5
10650,2013-04-24,3262.209961,3277.120117,3255.439941,3269.649902,3269.649902,1738590000,0,1,0,0,0.006220876427032194,5
10651,2013-04-25,3279.820068,3301.280029,3279.290039,3289.98999,3289.98999,2012230000,1,0,1,0,-0.003261402020253584,4
10652,2013-04-26,3284.070068,3287.47998,3268.030029,3279.26001,3279.26001,1721970000,0,1,0,0,0.008465327517594424,5
10653,2013-04-29,3290.310059,3315.330078,3289.419922,3307.02002,3307.02002,1594110000,1,0,1,0,0.006582971638617431,5
10654,2013-04-30,3308.050049,3328.790039,3298.580078,3328.790039,3328.790039,1984270000,1,0,0,0,-0.008910191286474202,4
10655,2013-05-01,3325.350098,3330.02002,3296.5,3299.129883,3299.129883,1884600000,0,1,0,0,0.012576114148701393,7
10656,2013-05-02,3306.149902,3344.899902,3305.810059,3340.620117,3340.620117,1757480000,1,0,0,0,0.011378056968097976,7
10657,2013-05-03,3371.409912,3388.120117,3370.300049,3378.629883,3378.629883,1745570000,1,0,1,0,0.004244350075796664,5
10658,2013-05-06,3382.330078,3396.209961,3381.439941,3392.969971,3392.969971,1500410000,1,0,0,0,0.0010786750343450289,5
10659,2013-05-07,3398.840088,3402.23999,3381.040039,3396.629883,3396.629883,1709800000,1,0,1,0,0.004899013897064,5
10660,2013-05-08,3394.889893,3413.27002,3389.800049,3413.27002,3413.27002,1756400000,0,1,0,0,-0.0012012228672139713,4
10661,2013-05-09,3408.939941,3428.540039,3403.429932,3409.169922,3409.169922,1826220000,0,1,0,0,0.008040126079699677,5
10662,2013-05-10,3414.840088,3436.600098,3411.590088,3436.580078,3436.580078,1689730000,1,0,0,0,0.0006430698397361836,5
10663,2013-05-13,3429.530029,3447.100098,3426.669922,3438.790039,3438.790039,1615510000,0,1,0,0,0.0069268747814934545,5
10664,2013-05-14,3439.719971,3468.669922,3439.719971,3462.610107,3462.610107,1820520000,1,0,0,0,0.002602086207102949,5
10665,2013-05-15,3455.669922,3475.47998,3452.310059,3471.620117,3471.620117,1843910000,0,1,0,0,-0.0018377952612837398,4
10666,2013-05-16,3473.159912,3485.949951,3462.23999,3465.23999,3465.23999,1945760000,1,0,0,0,0.009733808076017255,5
10667,2013-05-17,3483.409912,3499.199951,3473.040039,3498.969971,3498.969971,1828610000,1,0,0,0,-0.0007259390680835251,4
10668,2013-05-20,3490.459961,3509.409912,3488.129883,3496.429932,3496.429932,1745260000,0,1,0,0,0.0016274271501688794,5
10669,2013-05-21,3495.459961,3512.149902,3486.879883,3502.120117,3502.120117,1776780000,0,1,0,0,-0.011084733448050376,2
10670,2013-05-22,3503.47998,3532.040039,3446.959961,3463.300049,3463.300049,2179330000,1,0,0,0,-0.0011203554254908574,4
10671,2013-05-23,3426.070068,3467.129883,3422.51001,3459.419922,3459.419922,1820670000,0,1,0,1,-8.09468079371294e-05,4
10672,2013-05-24,3438.280029,3459.469971,3429.310059,3459.139893,3459.139893,1449210000,0,1,0,0,0.0086004038345494,5
10673,2013-05-28,3497.899902,3514.800049,3475.389893,3488.889893,3488.889893,1748070000,1,0,1,0,-0.006125121071569483,4
10674,2013-05-29,3471.669922,3479.530029,3450.399902,3467.52002,3467.52002,1794650000,0,1,0,1,0.0068579356032095855,5
10675,2013-05-30,3473.209961,3503.820068,3473.040039,3491.300049,3491.300049,1737320000,1,0,0,0,-0.010136664423940456,2
10676,2013-05-31,3478.219971,3500.669922,3455.840088,3455.909912,3455.909912,1968270000,0,1,0,0,0.002737399191787688,5
10677,2013-06-03,3460.76001,3465.840088,3419.389893,3465.370117,3465.370117,2054100000,1,0,0,0,-0.0058031628140804365,4
10678,2013-06-04,3467.02002,3482.75,3430.02002,3445.26001,3445.26001,1871640000,1,0,1,0,-0.012707322487396212,2
10679,2013-06-05,3432.850098,3446.149902,3397.909912,3401.47998,3401.47998,1813890000,0,1,0,0,0.006635367290916666,5
10680,2013-06-06,3404.409912,3424.050049,3378.23999,3424.050049,3424.050049,1802700000,1,0,0,0,0.013191957288472462,7
10681,2013-06-07,3437.840088,3471.72998,3429.429932,3469.219971,3469.219971,1646810000,1,0,1,0,0.0013115481399377498,5
10682,2013-06-10,3475.679932,3484.810059,3465.540039,3473.77002,3473.77002,1556520000,1,0,1,0,-0.010599454997887246,2
10683,2013-06-11,3436.620117,3466.570068,3426.570068,3436.949951,3436.949951,1560370000,0,1,0,1,-0.010625705791664013,2
10684,2013-06-12,3458.139893,3459.179932,3395.909912,3400.429932,3400.429932,1630200000,1,0,0,0,0.013213086550374467,7
10685,2013-06-13,3398.540039,3451.030029,3387.610107,3445.360107,3445.360107,1584740000,0,1,0,0,-0.006327364142781044,4
10686,2013-06-14,3442.310059,3448.399902,3419.320068,3423.560059,3423.560059,1458030000,0,1,0,0,0.008345062889986285,5
10687,2013-06-17,3449.969971,3468.560059,3436.340088,3452.129883,3452.129883,1581830000,1,0,1,0,0.00870478516697222,5
10688,2013-06-18,3456.290039,3488.310059,3456.090088,3482.179932,3482.179932,1675090000,1,0,0,0,-0.011194131768375245,2
10689,2013-06-19,3483.590088,3485.449951,3443.199951,3443.199951,3443.199951,1649200000,1,0,0,0,-0.022816002299600412,1
10690,2013-06-20,3405.139893,3412.939941,3355.929932,3364.639893,3364.639893,2041500000,0,1,0,1,-0.002196339945732204,4
10691,2013-06-21,3367.810059,3377.300049,3326.860107,3357.25,3357.25,2921900000,1,0,0,0,-0.010869011840047668,2
10692,2013-06-24,3326.379883,3344.659912,3294.949951,3320.76001,3320.76001,2030960000,0,1,0,1,0.008169781290518511,5
10693,2013-06-25,3350.590088,3358.310059,3327.689941,3347.889893,3347.889893,1657280000,1,0,1,0,0.008462069812760105,5
10694,2013-06-26,3375.699951,3383.699951,3365.47998,3376.219971,3376.219971,1671280000,1,0,1,0,0.0075943321881381,5
10695,2013-06-27,3395.790039,3412.790039,3395.409912,3401.860107,3401.860107,1689800000,1,0,1,0,0.0004085685349435885,5
10696,2013-06-28,3389.300049,3422.199951,3382.75,3403.25,3403.25,3630410000,0,1,0,1,0.009179457871152584,5
10697,2013-07-01,3430.47998,3454.429932,3430.310059,3434.48999,3434.48999,1586750000,1,0,1,0,-0.00031739443212059655,4
10698,2013-07-02,3430.689941,3453.290039,3415.22998,3433.399902,3433.399902,1685190000,0,1,0,0,0.002991209964798307,5
10699,2013-07-03,3420.27002,3455.419922,3417.879883,3443.669922,3443.669922,935980000,0,1,0,0,0.010369739785995674,7
10700,2013-07-05,3468.47998,3479.459961,3441.780029,3479.379883,3479.379883,1254400000,1,0,1,0,0.0015664271172656816,5
10701,2013-07-08,3493.810059,3495.51001,3475.389893,3484.830078,3484.830078,1521720000,1,0,1,0,0.005575575154341861,5
10702,2013-07-09,3501.25,3508.810059,3484.790039,3504.26001,3504.26001,1633520000,1,0,1,0,0.004708554717091327,5
10703,2013-07-10,3502.110107,3522.98999,3502.0,3520.76001,3520.76001,1567340000,0,1,0,0,0.016343073324103105,7
10704,2013-07-11,3557.790039,3579.290039,3552.52002,3578.300049,3578.300049,1744210000,1,0,1,0,0.006086697231018039,5
10705,2013-07-12,3579.580078,3600.080078,3576.570068,3600.080078,3600.080078,1615820000,1,0,1,0,0.002058263105113096,5
10706,2013-07-15,3601.090088,3609.590088,3591.540039,3607.48999,3607.48999,1449130000,1,0,1,0,-0.0024920346348625724,4
10707,2013-07-16,3611.0,3611.350098,3589.649902,3598.5,3598.5,1590540000,1,0,1,0,0.0031957760177851883,5
10708,2013-07-17,3608.129883,3615.790039,3600.689941,3610.0,3610.0,1564340000,1,0,0,0,0.00035457867036011446,5
10709,2013-07-18,3610.030029,3624.540039,3607.090088,3611.280029,3611.280029,1719390000,1,0,0,0,-0.006554441031966851,4
10710,2013-07-19,3581.899902,3589.050049,3578.570068,3587.610107,3587.610107,1785460000,0,1,0,1,0.003562200355903964,5
10711,2013-07-22,3599.870117,3601.919922,3587.459961,3600.389893,3600.389893,1507010000,1,0,1,0,-0.005865996080330653,4
10712,2013-07-23,3606.699951,3606.699951,3576.959961,3579.27002,3579.27002,1620350000,1,0,1,0,9.221936265092335e-05,5
10713,2013-07-24,3605.26001,3606.280029,3573.530029,3579.600098,3579.600098,1856660000,1,0,0,0,0.00714879939083078,5
10714,2013-07-25,3589.459961,3606.189941,3579.199951,3605.189941,3605.189941,2203970000,1,0,0,0,0.0022106937860226286,5
10715,2013-07-26,3584.850098,3613.330078,3581.26001,3613.159912,3613.159912,1796060000,0,1,0,0,-0.0038802652917289556,4
10716,2013-07-29,3604.290039,3618.860107,3592.800049,3599.139893,3599.139893,1545720000,0,1,0,0,0.004815060963233295,5
10717,2013-07-30,3612.360107,3629.120117,3606.330078,3616.469971,3616.469971,1763580000,1,0,0,0,0.0027375164398952367,5
10718,2013-07-31,3627.659912,3649.350098,3624.77002,3626.370117,3626.370117,1942380000,1,0,0,0,0.013614129668827761,7
10719,2013-08-01,3654.179932,3678.5,3653.73999,3675.73999,3675.73999,1863290000,1,0,1,0,0.0037679754383279675,5
10720,2013-08-02,3671.110107,3689.590088,3663.879883,3689.590088,3689.590088,1683270000,0,1,0,0,0.0009106331380626076,5
10721,2013-08-05,3682.669922,3694.189941,3681.340088,3692.949951,3692.949951,1471860000,0,1,0,0,-0.007359951085348496,4
10722,2013-08-06,3685.389893,3690.320068,3654.669922,3665.77002,3665.77002,1444200000,0,1,0,0,-0.0032080599535264805,4
10723,2013-08-07,3658.530029,3663.199951,3633.590088,3654.01001,3654.01001,1659780000,0,1,0,0,0.0041352122623221745,5
10724,2013-08-08,3672.209961,3675.709961,3649.639893,3669.120117,3669.120117,1702950000,1,0,1,0,-0.0024556323349170872,4
10725,2013-08-09,3664.27002,3677.830078,3649.689941,3660.110107,3660.110107,1546570000,0,1,0,0,0.0026884010896779517,5
10726,2013-08-12,3645.780029,3673.51001,3645.389893,3669.949951,3669.949951,1422420000,0,1,0,1,0.003948280002034293,5
10727,2013-08-13,3675.370117,3691.060059,3648.820068,3684.439941,3684.439941,1644730000,1,0,1,0,-0.004117293603076853,4
10728,2013-08-14,3683.969971,3686.550049,3668.73999,3669.27002,3669.27002,1589370000,0,1,0,0,-0.01721048128259582,2
10729,2013-08-15,3625.360107,3626.77002,3600.959961,3606.120117,3606.120117,1742510000,0,1,0,1,-0.0009262276051909791,4
10730,2013-08-16,3603.780029,3621.459961,3598.649902,3602.780029,3602.780029,1520430000,0,1,0,0,-0.0037998270473925985,4
10731,2013-08-19,3601.879883,3623.47998,3589.030029,3589.090088,3589.090088,1381050000,0,1,0,0,0.006826242696419049,5
10732,2013-08-20,3596.77002,3625.26001,3593.139893,3613.590088,3613.590088,1308280000,1,0,0,0,-0.003818930388874795,4
10733,2013-08-21,3603.679932,3630.22998,3589.02002,3599.790039,3599.790039,1438510000,0,1,0,0,0.010811720010984797,7
10734,2013-08-22,3614.139893,3639.209961,3613.929932,3638.709961,3638.709961,927400000,1,0,0,0,0.005243638048787027,5
10735,2013-08-23,3659.209961,3660.659912,3643.860107,3657.790039,3657.790039,1499890000,1,0,1,0,-6.013767812111066e-05,4
10736,2013-08-26,3661.810059,3684.219971,3652.26001,3657.570068,3657.570068,1404230000,1,0,1,0,-0.02161272279965521,1
10737,2013-08-27,3616.060059,3629.949951,3573.570068,3578.52002,3578.52002,1640040000,0,1,0,1,0.0041441931069593286,5
10738,2013-08-28,3579.110107,3607.360107,3578.800049,3593.350098,3593.350098,1370650000,1,0,0,0,0.007499951372675865,5
10739,2013-08-29,3587.070068,3635.840088,3587.070068,3620.300049,3620.300049,1344900000,0,1,0,0,-0.008405361872810893,4
10740,2013-08-30,3621.590088,3621.780029,3581.050049,3589.870117,3589.870117,1328320000,1,0,0,0,0.006334488229062588,5
10741,2013-09-03,3622.639893,3637.060059,3593.620117,3612.610107,3612.610107,1628810000,1,0,1,0,0.010084102884341514,7
10742,2013-09-04,3619.050049,3651.780029,3612.219971,3649.040039,3649.040039,1855980000,1,0,0,0,0.002669192416608623,5
10743,2013-09-05,3652.439941,3665.01001,3651.169922,3658.780029,3658.780029,1550180000,1,0,1,0,0.0003361724373290965,5
10744,2013-09-06,3672.820068,3677.070068,3618.77002,3660.01001,3660.01001,1647310000,1,0,1,0,0.01261469828603011,7
10745,2013-09-09,3675.120117,3708.419922,3675.120117,3706.179932,3706.179932,1664290000,1,0,0,0,0.006162703489594073,5
10746,2013-09-10,3724.669922,3729.379883,3716.439941,3729.02002,3729.02002,1842570000,1,0,1,0,-0.0010753522315495548,4
10747,2013-09-11,3710.790039,3726.590088,3704.219971,3725.01001,3725.01001,1722380000,0,1,0,1,-0.002426849585835067,4
10748,2013-09-12,3724.530029,3731.840088,3713.080078,3715.969971,3715.969971,1653860000,0,1,0,0,0.0016711547855508817,5
10749,2013-09-13,3723.27002,3724.72998,3701.879883,3722.179932,3722.179932,1460190000,1,0,0,0,-0.0011632522014253122,4
10750,2013-09-16,3755.0,3756.23999,3712.469971,3717.850098,3717.850098,1542500000,1,0,1,0,0.00749084881474427,5
10751,2013-09-17,3725.310059,3747.080078,3724.26001,3745.699951,3745.699951,1338800000,1,0,0,0,0.010128932508294221,7
10752,2013-09-18,3751.290039,3790.699951,3737.689941,3783.639893,3783.639893,1828820000,1,0,1,0,0.0015170550481348449,5
10753,2013-09-19,3794.699951,3798.159912,3781.590088,3789.379883,3789.379883,1775980000,1,0,1,0,-0.0038660423215214484,4
10754,2013-09-20,3796.280029,3798.76001,3774.110107,3774.72998,3774.72998,2711270000,1,0,0,0,-0.002500825502755588,4
10755,2013-09-23,3786.840088,3787.139893,3745.540039,3765.290039,3765.290039,1728620000,1,0,0,0,0.0007861176614129144,5
10756,2013-09-24,3771.600098,3789.850098,3753.040039,3768.25,3768.25,1810950000,1,0,0,0,-0.0018974064884230374,4
10757,2013-09-25,3772.590088,3782.919922,3754.939941,3761.100098,3761.100098,1821790000,1,0,0,0,0.007000567204792357,5
10758,2013-09-26,3774.949951,3795.719971,3772.800049,3787.429932,3787.429932,1817960000,1,0,0,0,-0.0015419015281732966,4
10759,2013-09-27,3767.889893,3788.350098,3762.669922,3781.590088,3781.590088,1699720000,0,1,0,1,-0.002673507113338894,4
10760,2013-09-30,3737.600098,3780.969971,3734.73999,3771.47998,3771.47998,1895760000,0,1,0,1,0.012329377392054988,7
10761,2013-10-01,3774.179932,3817.97998,3774.179932,3817.97998,3817.97998,1843320000,1,0,0,0,-0.0007752686015918128,4
10762,2013-10-02,3793.110107,3819.280029,3788.449951,3815.02002,3815.02002,1792980000,0,1,0,0,-0.010663097909509794,2
10763,2013-10-03,3809.899902,3816.959961,3753.169922,3774.340088,3774.340088,1884340000,0,1,0,0,0.008851855217345765,5
10764,2013-10-04,3774.719971,3812.860107,3773.399902,3807.75,3807.75,1549600000,1,0,0,0,-0.00981422546123037,4
10765,2013-10-07,3776.639893,3800.080078,3769.75,3770.379883,3770.379883,1475990000,0,1,0,0,-0.02003771697929996,1
10766,2013-10-08,3772.219971,3772.48999,3694.149902,3694.830078,3694.830078,2087580000,1,0,0,0,-0.004614569179113396,4
10767,2013-10-09,3701.620117,3702.149902,3650.030029,3677.780029,3677.780029,2242700000,1,0,0,0,0.022559797036735715,8
10768,2013-10-10,3721.580078,3764.719971,3721.110107,3760.75,3760.75,1902410000,1,0,1,0,0.008274976268031626,5
10769,2013-10-11,3753.219971,3794.370117,3751.379883,3791.870117,3791.870117,1750350000,0,1,0,0,0.006173711461014179,5
10770,2013-10-14,3767.48999,3816.409912,3766.280029,3815.280029,3815.280029,1455160000,0,1,0,0,-0.005574956186263215,4
10771,2013-10-15,3810.719971,3824.439941,3789.679932,3794.01001,3794.01001,1745560000,0,1,0,0,0.01197148185700228,7
10772,2013-10-16,3815.0,3840.47998,3814.149902,3839.429932,3839.429932,1744000000,1,0,0,0,0.006177992676023161,5
10773,2013-10-17,3822.850098,3863.48999,3821.429932,3863.149902,3863.149902,1975140000,0,1,0,0,0.013235346361664405,7
10774,2013-10-18,3893.360107,3914.929932,3882.060059,3914.280029,3914.280029,1943090000,1,0,1,0,0.0014740948417719685,5
10775,2013-10-21,3922.649902,3931.449951,3909.909912,3920.050049,3920.050049,1674470000,1,0,1,0,0.002428545268810686,5
10776,2013-10-22,3935.540039,3947.669922,3904.060059,3929.570068,3929.570068,1890500000,1,0,1,0,-0.0057258172295300575,4
10777,2013-10-23,3907.300049,3911.639893,3887.669922,3907.070068,3907.070068,1915030000,0,1,0,0,0.005602636405035168,5
10778,2013-10-24,3911.610107,3932.600098,3907.540039,3928.959961,3928.959961,2054350000,1,0,0,0,0.0036651292308753436,5
10779,2013-10-25,3955.97998,3961.100098,3927.5,3943.360107,3943.360107,2225780000,1,0,1,0,-0.0008191552159453611,4
10780,2013-10-28,3942.560059,3947.580078,3927.090088,3940.129883,3940.129883,1904810000,0,1,0,0,0.0030989346449419725,5
10781,2013-10-29,3954.340088,3957.120117,3934.939941,3952.340088,3952.340088,1897380000,1,0,1,0,-0.005495471168067151,4
10782,2013-10-30,3962.399902,3966.709961,3919.139893,3930.620117,3930.620117,1923000000,1,0,1,0,-0.002775683142925286,4
10783,2013-10-31,3924.340088,3945.040039,3909.26001,3919.709961,3919.709961,2139650000,0,1,0,0,0.0005944516362648185,5
10784,2013-11-01,3932.449951,3938.47998,3904.199951,3922.040039,3922.040039,1949460000,1,0,0,0,0.003709816538157974,5
10785,2013-11-04,3932.600098,3937.5,3919.459961,3936.590088,3936.590088,1817880000,1,0,0,0,0.0008306729750623829,5
10786,2013-11-05,3925.060059,3947.27002,3909.629883,3939.860107,3939.860107,1934630000,0,1,0,0,-0.002007725093067604,4
10787,2013-11-06,3952.179932,3955.969971,3920.909912,3931.949951,3931.949951,2020160000,1,0,1,0,-0.018977828794850826,2
10788,2013-11-07,3935.810059,3938.330078,3855.070068,3857.330078,3857.330078,2303320000,1,0,0,0,0.016047343822879374,7
10789,2013-11-08,3871.23999,3919.22998,3869.120117,3919.22998,3919.22998,1981740000,1,0,0,0,0.00014290026430138457,5
10790,2013-11-11,3913.639893,3925.340088,3904.719971,3919.790039,3919.790039,1595340000,0,1,0,0,3.313519313733413e-05,5
10791,2013-11-12,3907.820068,3922.27002,3902.669922,3919.919922,3919.919922,1776860000,0,1,0,0,0.011648236930488989,7
10792,2013-11-13,3899.379883,3965.580078,3899.310059,3965.580078,3965.580078,1827220000,0,1,0,1,0.0018055144163451379,5
10793,2013-11-14,3956.469971,3975.889893,3949.01001,3972.73999,3972.73999,1965350000,0,1,0,0,0.003330190506628135,5
10794,2013-11-15,3978.27002,3985.969971,3969.219971,3985.969971,3985.969971,1899150000,1,0,1,0,-0.009257446310048982,4
10795,2013-11-18,3990.060059,3994.969971,3942.850098,3949.070068,3949.070068,1829870000,1,0,1,0,-0.004436492312954334,4
10796,2013-11-19,3945.97998,3960.439941,3923.469971,3931.550049,3931.550049,1747840000,0,1,0,0,-0.002614752164382281,4
10797,2013-11-20,3940.97998,3952.080078,3911.610107,3921.27002,3921.27002,1721160000,1,0,0,0,0.012212852406425239,7
10798,2013-11-21,3938.110107,3970.909912,3936.820068,3969.159912,3969.159912,1684250000,1,0,0,0,0.0056661839025446735,5
10799,2013-11-22,3977.310059,3991.659912,3973.0,3991.649902,3991.649902,1730280000,1,0,1,0,0.000731568667516844,5
10800,2013-11-25,4004.370117,4007.090088,3987.159912,3994.570068,3994.570068,1795760000,1,0,1,0,0.005802860284187162,5
10801,2013-11-26,3996.699951,4026.98999,3989.48999,4017.75,4017.75,1907680000,1,0,0,0,0.006720179204778794,5
10802,2013-11-27,4026.919922,4045.810059,4023.649902,4044.75,4044.75,1477020000,1,0,0,0,0.0037430973484146187,5
10803,2013-11-29,4057.159912,4069.699951,4055.449951,4059.889893,4059.889893,853500000,1,0,1,0,-0.0036035171853366476,4
10804,2013-12-02,4065.659912,4068.48999,4040.879883,4045.26001,4045.26001,1680380000,1,0,0,0,-0.001992469947562137,4
10805,2013-12-03,4038.98999,4050.080078,4022.120117,4037.199951,4037.199951,1875010000,0,1,0,1,0.00019816927814084986,5
10806,2013-12-04,4020.330078,4051.73999,4004.76001,4038.0,4038.0,1886970000,0,1,0,1,-0.0011961560178305986,4
10807,2013-12-05,4037.98999,4043.709961,4025.26001,4033.169922,4033.169922,1880950000,0,1,0,0,0.0072771786380489345,5
10808,2013-12-06,4069.860107,4069.860107,4042.350098,4062.52002,4062.52002,1727130000,1,0,1,0,0.0015335259812455197,5
10809,2013-12-09,4073.75,4081.780029,4063.5,4068.75,4068.75,1717120000,1,0,1,0,-0.0020301099846390083,4
10810,2013-12-10,4061.169922,4074.01001,4056.48999,4060.48999,4060.48999,1864860000,0,1,0,1,-0.013958889478754786,2
10811,2013-12-11,4061.669922,4065.080078,3998.919922,4003.810059,4003.810059,1923520000,1,0,0,0,-0.0013512521623843094,4
